od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status,route_id,route_type,node_sequence,edge_sequence,node_count,edge_count,route_length_m,steps_count,flood_feature_count_2022,flood_overlap_length_m_2022,flood_feature_count_2023,flood_overlap_length_m_2023,flood_feature_count_2024,flood_overlap_length_m_2024,flood_feature_count_2025,flood_overlap_length_m_2025,flood_feature_count_unique_total,flood_overlap_length_m_total,flood_overlap_ratio
od_233,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 진흥로15길 10,126.9321,37.6103,1372.021,11230505686,3811140122,20.028299588559467,31.1389792042944,PASS,od_233_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115, 3811140116, 449449069, 3811140122]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115], [3811140115, 3811140116], [3811140116, 449449069], [449449069, 3811140122]]",31,30,1560.329,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006399
od_234,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 진흥로15길 10,126.9321,37.6103,1372.021,11230505686,3811140122,20.028299588559467,31.1389792042944,PASS,od_234_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115, 3811140116, 449449069, 3811140122]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115], [3811140115, 3811140116], [3811140116, 449449069], [449449069, 3811140122]]",31,30,1560.329,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006399
od_414,연신내,6호선,126.920625,37.618636,pedestrian_support_point,불광제1동주민센터,서울특별시 은평구 진흥로15길 10,126.932,37.6103,1365.515,11230505686,3811140122,20.028299588559467,30.66946988185333,PASS,od_414_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115, 3811140116, 449449069, 3811140122]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115], [3811140115, 3811140116], [3811140116, 449449069], [449449069, 3811140122]]",31,30,1560.329,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006399
od_1589,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 응암동  225-146,126.9231,37.5944,811.912,8735757178,3811326361,11.20363638320314,21.67160849415193,PASS,od_1589_baseline,baseline,"[8735757178, 10211968079, 9774806933, 13360989726, 13360989715, 13360989709, 307937103, 3811554524, 3811554513, 3811554512, 3811554511, 3811554505, 3811554504, 3811554501, 3811554498, 3811554496, 3811554492, 3811554490, 3811554476, 3811554472, 3811326793, 3811326766, 8476561209, 3811326456, 3811326389, 3811326361]","[[8735757178, 10211968079], [10211968079, 9774806933], [9774806933, 13360989726], [13360989726, 13360989715], [13360989715, 13360989709], [13360989709, 307937103], [307937103, 3811554524], [3811554524, 3811554513], [3811554513, 3811554512], [3811554512, 3811554511], [3811554511, 3811554505], [3811554505, 3811554504], [3811554504, 3811554501], [3811554501, 3811554498], [3811554498, 3811554496], [3811554496, 3811554492], [3811554492, 3811554490], [3811554490, 3811554476], [3811554476, 3811554472], [3811554472, 3811326793], [3811326793, 3811326766], [3811326766, 8476561209], [8476561209, 3811326456], [3811326456, 3811326389], [3811326389, 3811326361]]",26,25,1111.41,0,0,0.0,0,0.0,0,0.0,1,4.913,1,4.913,0.00442
od_1843,응암,6호선,126.915577,37.598605,pedestrian_support_point,응암제2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5945,805.583,8735757178,3811326390,11.20363638320314,17.43421801609877,PASS,od_1843_baseline,baseline,"[8735757178, 10211968079, 9774806933, 13360989726, 13360989715, 13360989709, 307937103, 3811554524, 3811554513, 3811554512, 3811554511, 3811554505, 3811554504, 3811554501, 3811554498, 3811554496, 3811554492, 3811554490, 3811554476, 3811554472, 3811326793, 3811326766, 8476561209, 3811326456, 3811326389, 3811326361, 3811326390]","[[8735757178, 10211968079], [10211968079, 9774806933], [9774806933, 13360989726], [13360989726, 13360989715], [13360989715, 13360989709], [13360989709, 307937103], [307937103, 3811554524], [3811554524, 3811554513], [3811554513, 3811554512], [3811554512, 3811554511], [3811554511, 3811554505], [3811554505, 3811554504], [3811554504, 3811554501], [3811554501, 3811554498], [3811554498, 3811554496], [3811554496, 3811554492], [3811554492, 3811554490], [3811554490, 3811554476], [3811554476, 3811554472], [3811554472, 3811326793], [3811326793, 3811326766], [3811326766, 8476561209], [8476561209, 3811326456], [3811326456, 3811326389], [3811326389, 3811326361], [3811326361, 3811326390]]",27,26,1157.569,0,0,0.0,0,0.0,0,0.0,1,4.913,1,4.913,0.004244
od_1616,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 백련산로 100,126.9231,37.5945,805.583,8735757178,3811326390,11.20363638320314,17.43421801609877,PASS,od_1616_baseline,baseline,"[8735757178, 10211968079, 9774806933, 13360989726, 13360989715, 13360989709, 307937103, 3811554524, 3811554513, 3811554512, 3811554511, 3811554505, 3811554504, 3811554501, 3811554498, 3811554496, 3811554492, 3811554490, 3811554476, 3811554472, 3811326793, 3811326766, 8476561209, 3811326456, 3811326389, 3811326361, 3811326390]","[[8735757178, 10211968079], [10211968079, 9774806933], [9774806933, 13360989726], [13360989726, 13360989715], [13360989715, 13360989709], [13360989709, 307937103], [307937103, 3811554524], [3811554524, 3811554513], [3811554513, 3811554512], [3811554512, 3811554511], [3811554511, 3811554505], [3811554505, 3811554504], [3811554504, 3811554501], [3811554501, 3811554498], [3811554498, 3811554496], [3811554496, 3811554492], [3811554492, 3811554490], [3811554490, 3811554476], [3811554476, 3811554472], [3811554472, 3811326793], [3811326793, 3811326766], [3811326766, 8476561209], [8476561209, 3811326456], [3811326456, 3811326389], [3811326389, 3811326361], [3811326361, 3811326390]]",27,26,1157.569,0,0,0.0,0,0.0,0,0.0,1,4.913,1,4.913,0.004244
od_1535,응암,6호선,126.915577,37.598605,mobility_facility,응암2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5946,799.358,8735757178,3811326390,11.20363638320314,12.212704042990971,PASS,od_1535_baseline,baseline,"[8735757178, 10211968079, 9774806933, 13360989726, 13360989715, 13360989709, 307937103, 3811554524, 3811554513, 3811554512, 3811554511, 3811554505, 3811554504, 3811554501, 3811554498, 3811554496, 3811554492, 3811554490, 3811554476, 3811554472, 3811326793, 3811326766, 8476561209, 3811326456, 3811326389, 3811326361, 3811326390]","[[8735757178, 10211968079], [10211968079, 9774806933], [9774806933, 13360989726], [13360989726, 13360989715], [13360989715, 13360989709], [13360989709, 307937103], [307937103, 3811554524], [3811554524, 3811554513], [3811554513, 3811554512], [3811554512, 3811554511], [3811554511, 3811554505], [3811554505, 3811554504], [3811554504, 3811554501], [3811554501, 3811554498], [3811554498, 3811554496], [3811554496, 3811554492], [3811554492, 3811554490], [3811554490, 3811554476], [3811554476, 3811554472], [3811554472, 3811326793], [3811326793, 3811326766], [3811326766, 8476561209], [8476561209, 3811326456], [3811326456, 3811326389], [3811326389, 3811326361], [3811326361, 3811326390]]",27,26,1157.569,0,0,0.0,0,0.0,0,0.0,1,4.913,1,4.913,0.004244
od_1817,응암,6호선,126.915577,37.598605,pedestrian_support_point,응암2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5946,799.358,8735757178,3811326390,11.20363638320314,12.212704042990971,PASS,od_1817_baseline,baseline,"[8735757178, 10211968079, 9774806933, 13360989726, 13360989715, 13360989709, 307937103, 3811554524, 3811554513, 3811554512, 3811554511, 3811554505, 3811554504, 3811554501, 3811554498, 3811554496, 3811554492, 3811554490, 3811554476, 3811554472, 3811326793, 3811326766, 8476561209, 3811326456, 3811326389, 3811326361, 3811326390]","[[8735757178, 10211968079], [10211968079, 9774806933], [9774806933, 13360989726], [13360989726, 13360989715], [13360989715, 13360989709], [13360989709, 307937103], [307937103, 3811554524], [3811554524, 3811554513], [3811554513, 3811554512], [3811554512, 3811554511], [3811554511, 3811554505], [3811554505, 3811554504], [3811554504, 3811554501], [3811554501, 3811554498], [3811554498, 3811554496], [3811554496, 3811554492], [3811554492, 3811554490], [3811554490, 3811554476], [3811554476, 3811554472], [3811554472, 3811326793], [3811326793, 3811326766], [3811326766, 8476561209], [8476561209, 3811326456], [3811326456, 3811326389], [3811326389, 3811326361], [3811326361, 3811326390]]",27,26,1157.569,0,0,0.0,0,0.0,0,0.0,1,4.913,1,4.913,0.004244
od_2770,연신내,3호선,126.921038,37.619229,mobility_facility,퍼스트공인중개사사무소,서울특별시 은평구 연서로35길 6,126.926,37.6219,528.944,13357342120,2930525549,32.16422242836125,22.83437686271451,PASS,od_2770_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3823586968, 307924224, 3823587102, 3823587185, 2930525549]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3823586968], [3823586968, 307924224], [307924224, 3823587102], [3823587102, 3823587185], [3823587185, 2930525549]]",18,17,657.755,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.005801
od_124,연신내,6호선,126.920625,37.618636,mobility_facility,퍼스트공인중개사사무소,서울특별시 은평구 연서로35길 6,126.926,37.6219,597.002,11230505686,2930525549,20.028299588559467,22.83437686271451,PASS,od_124_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3823586968, 307924224, 3823587102, 3823587185, 2930525549]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3823586968], [3823586968, 307924224], [307924224, 3823587102], [3823587102, 3823587185], [3823587185, 2930525549]]",18,17,672.031,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.005678
od_2279,불광,3호선,126.92982,37.610553,mobility_facility,퍼스트공인중개사사무소,서울특별시 은평구 연서로35길 6,126.926,37.6219,1303.772,5930698997,2930525549,50.20980174135544,22.83437686271451,PASS,od_2279_baseline,baseline,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3823586968, 307924224, 3823587102, 3823587185, 2930525549]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3823586968], [3823586968, 307924224], [307924224, 3823587102], [3823587102, 3823587185], [3823587185, 2930525549]]",32,31,1513.7,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002521
od_891,불광,6호선,126.92939,37.610873,mobility_facility,퍼스트공인중개사사무소,서울특별시 은평구 연서로35길 6,126.926,37.6219,1259.944,5930698997,2930525549,11.603222454866666,22.83437686271451,PASS,od_891_baseline,baseline,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3823586968, 307924224, 3823587102, 3823587185, 2930525549]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3823586968], [3823586968, 307924224], [307924224, 3823587102], [3823587102, 3823587185], [3823587185, 2930525549]]",32,31,1513.7,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002521
od_725,독바위,6호선,126.933031,37.618456,pedestrian_support_point,세명컴퓨터고등학교,서울특별시 은평구 통일로 902,126.92,37.6242,1315.245,3824954278,3823588079,2.93341759236071,11.925373905442942,PASS,od_725_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079]]",53,52,1615.608,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002362
od_633,독바위,6호선,126.933031,37.618456,pedestrian_support_point,지하철환기구,서울특별시 은평구 통일로 895-2,126.9197,37.6229,1276.079,3824954278,3823587723,2.93341759236071,48.843255213078415,PASS,od_633_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823587746, 3823587723]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823587746], [3823587746, 3823587723]]",54,53,1646.62,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002317
od_498,독바위,6호선,126.933031,37.618456,mobility_facility,금광모터샵,서울특별시 은평구 통일로 920,126.9203,37.625,1338.177,3824954278,3823588382,2.93341759236071,19.16200122304098,PASS,od_498_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 3823588382]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 3823588382]]",54,53,1710.197,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002231
od_701,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 895-2,126.9197,37.6231,1284.821,3824954278,436393823,2.93341759236071,29.14105443196905,PASS,od_701_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 11230505734, 436393823]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 11230505734], [11230505734, 436393823]]",55,54,1734.558,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.0022
od_481,독바위,6호선,126.933031,37.618456,mobility_facility,30.  세명컴퓨터고등학교,서울특별시 은평구 통일로 928,126.9203,37.6257,1381.883,3824954278,3823588586,2.93341759236071,23.47017048392268,PASS,od_481_baseline,baseline,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549, 3823587185, 3823587210, 3823587220, 3823587253, 3823587248, 3823587317, 3823587310, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079, 3823588382, 11296481782, 3823588586]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549], [2930525549, 3823587185], [3823587185, 3823587210], [3823587210, 3823587220], [3823587220, 3823587253], [3823587253, 3823587248], [3823587248, 3823587317], [3823587317, 3823587310], [3823587310, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079], [3823588079, 3823588382], [3823588382, 11296481782], [11296481782, 3823588586]]",56,55,1752.045,0,0,0.0,0,0.0,0,0.0,2,3.816,2,3.816,0.002178
