od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status,route_id,route_type,node_sequence,edge_sequence,node_count,edge_count,route_length_m,steps_count,flood_feature_count_2022,flood_overlap_length_m_2022,flood_feature_count_2023,flood_overlap_length_m_2023,flood_feature_count_2024,flood_overlap_length_m_2024,flood_feature_count_2025,flood_overlap_length_m_2025,flood_feature_count_unique_total,flood_overlap_length_m_total,flood_overlap_ratio,excluded_baseline_flood_edge_count,mobility_facility_count_near_route,support_point_count_near_route,existing_safe_route_overlap_or_proximity_count,method,baseline_length_m,alternative_length_m,distance_delta_m,distance_delta_ratio,baseline_flood_overlap_length_m,alternative_flood_overlap_length_m,flood_overlap_reduction_m,flood_overlap_reduction_ratio,baseline_flood_feature_count,alternative_flood_feature_count,historical_flood_trace_avoiding_candidate
od_61,연신내,6호선,126.920625,37.618636,mobility_facility,05.  대호아파트,서울특별시 은평구 불광로 82,126.9324,37.6145,1136.431,11230505686,3819769307,20.028299588559467,21.96220793077043,PASS,od_61_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 3819769883, 11296481771, 3819769766, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 3819769384, 3819769373, 3819769369, 5281044435, 3819769307]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 3819769883], [3819769883, 11296481771], [11296481771, 3819769766], [3819769766, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 3819769384], [3819769384, 3819769373], [3819769373, 3819769369], [3819769369, 5281044435], [5281044435, 3819769307]]",32,31,1526.461,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3,10,9,12,historical_flood_trace_edge_exclusion,1525.437,1526.461,1.024,0.000671,21.486,0.0,21.486,1.0,2,0,True
od_2722,연신내,3호선,126.921038,37.619229,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1137.329,13357342120,3279011087,32.16422242836125,22.604664389091035,PASS,od_2722_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[13357342120, 13357342121, 13357321496, 11178032838, 2960309144, 3819769883, 11296481771, 3819769766, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769438, 3819769436, 3819769416, 3819769405, 3819769396, 5281044436, 5281044435, 3819769307, 3279011087]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 3819769883], [3819769883, 11296481771], [11296481771, 3819769766], [3819769766, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769438], [3819769438, 3819769436], [3819769436, 3819769416], [3819769416, 3819769405], [3819769405, 3819769396], [3819769396, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087]]",34,33,1565.895,0,0,0.0,0,0.0,0,0.0,2,21.486,2,21.486,0.013721,2,12,8,11,historical_flood_trace_edge_exclusion,1486.306,1565.895,79.589,0.053548,12.919,21.486,-8.567,-0.663132,1,2,False
od_72,연신내,6호선,126.920625,37.618636,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1140.96,11230505686,3279011087,20.028299588559467,22.604664389091035,PASS,od_72_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 3819769883, 11296481771, 3819769766, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769438, 3819769436, 3819769416, 3819769405, 3819769396, 5281044436, 5281044435, 3819769307, 3279011087]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 3819769883], [3819769883, 11296481771], [11296481771, 3819769766], [3819769766, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769438], [3819769438, 3819769436], [3819769436, 3819769416], [3819769416, 3819769405], [3819769405, 3819769396], [3819769396, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087]]",34,33,1580.171,0,0,0.0,0,0.0,0,0.0,2,21.486,2,21.486,0.013597,2,12,9,12,historical_flood_trace_edge_exclusion,1500.582,1580.171,79.589,0.053039,12.919,21.486,-8.567,-0.663132,1,2,False
od_2055,녹번,3호선,126.935756,37.600927,pedestrian_support_point,불광역9번출구.불광초등학교,서울특별시 은평구 통일로 712-2,126.9305,37.6113,1241.315,436867704,5281045186,5.477178362551235,18.148614078073688,PASS,od_2055_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[436867704, 3811678438, 8374239436, 3811155132, 11296481727, 11204976870, 436877321, 11296481729, 11204976850, 3811156597, 11296481738, 4185389890, 3811156609, 3811156624, 436877328, 11296481748, 11204976861, 11204976908, 11228574102, 11296481752, 7916217192, 11178013536, 11271900019, 11204976844, 5281059752, 11178032837, 5273692793, 11228574128, 457819074, 457819073, 457819071, 5281045186]","[[436867704, 3811678438], [3811678438, 8374239436], [8374239436, 3811155132], [3811155132, 11296481727], [11296481727, 11204976870], [11204976870, 436877321], [436877321, 11296481729], [11296481729, 11204976850], [11204976850, 3811156597], [3811156597, 11296481738], [11296481738, 4185389890], [4185389890, 3811156609], [3811156609, 3811156624], [3811156624, 436877328], [436877328, 11296481748], [11296481748, 11204976861], [11204976861, 11204976908], [11204976908, 11228574102], [11228574102, 11296481752], [11296481752, 7916217192], [7916217192, 11178013536], [11178013536, 11271900019], [11271900019, 11204976844], [11204976844, 5281059752], [5281059752, 11178032837], [11178032837, 5273692793], [5273692793, 11228574128], [11228574128, 457819074], [457819074, 457819073], [457819073, 457819071], [457819071, 5281045186]]",32,31,1345.365,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,31,36,historical_flood_trace_edge_exclusion,1342.013,1345.365,3.352,0.002498,9.985,0.0,9.985,1.0,1,0,True
od_1589,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 응암동  225-146,126.9231,37.5944,811.912,8735757178,3811326361,11.20363638320314,21.67160849415193,PASS,od_1589_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 13404480427, 10211968074, 8200398784, 3811554355, 3811554353, 3811554351, 3811554350, 3811554352, 3811554348, 3811554346, 3811554345, 3811554344, 3811554341, 3811554338, 436867902, 3811067137, 3811067136, 3811067134, 4583451432, 4583451431, 3811067131, 3811067130, 3811067128, 4583451433, 8476757767, 3811325354, 8476757763, 8476757759, 3811067127, 3811326361]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 13404480427], [13404480427, 10211968074], [10211968074, 8200398784], [8200398784, 3811554355], [3811554355, 3811554353], [3811554353, 3811554351], [3811554351, 3811554350], [3811554350, 3811554352], [3811554352, 3811554348], [3811554348, 3811554346], [3811554346, 3811554345], [3811554345, 3811554344], [3811554344, 3811554341], [3811554341, 3811554338], [3811554338, 436867902], [436867902, 3811067137], [3811067137, 3811067136], [3811067136, 3811067134], [3811067134, 4583451432], [4583451432, 4583451431], [4583451431, 3811067131], [3811067131, 3811067130], [3811067130, 3811067128], [3811067128, 4583451433], [4583451433, 8476757767], [8476757767, 3811325354], [3811325354, 8476757763], [8476757763, 8476757759], [8476757759, 3811067127], [3811067127, 3811326361]]",35,34,1114.372,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,24,32,historical_flood_trace_edge_exclusion,1111.41,1114.372,2.962,0.002665,4.913,0.0,4.913,1.0,1,0,True
od_1843,응암,6호선,126.915577,37.598605,pedestrian_support_point,응암제2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5945,805.583,8735757178,3811326390,11.20363638320314,17.43421801609877,PASS,od_1843_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 13404480427, 10211968074, 8200398784, 3811554355, 3811554353, 3811554351, 3811554350, 3811554352, 3811554348, 3811554346, 3811554345, 3811554344, 3811554341, 3811554338, 436867902, 3811067137, 3811067136, 3811067134, 4583451432, 4583451431, 3811067131, 3811067130, 3811067128, 4583451433, 8476757767, 3811325354, 8476757763, 8476757759, 3811067127, 3811326361, 3811326390]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 13404480427], [13404480427, 10211968074], [10211968074, 8200398784], [8200398784, 3811554355], [3811554355, 3811554353], [3811554353, 3811554351], [3811554351, 3811554350], [3811554350, 3811554352], [3811554352, 3811554348], [3811554348, 3811554346], [3811554346, 3811554345], [3811554345, 3811554344], [3811554344, 3811554341], [3811554341, 3811554338], [3811554338, 436867902], [436867902, 3811067137], [3811067137, 3811067136], [3811067136, 3811067134], [3811067134, 4583451432], [4583451432, 4583451431], [4583451431, 3811067131], [3811067131, 3811067130], [3811067130, 3811067128], [3811067128, 4583451433], [4583451433, 8476757767], [8476757767, 3811325354], [3811325354, 8476757763], [8476757763, 8476757759], [8476757759, 3811067127], [3811067127, 3811326361], [3811326361, 3811326390]]",36,35,1160.531,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,2,27,32,historical_flood_trace_edge_exclusion,1157.569,1160.531,2.962,0.002559,4.913,0.0,4.913,1.0,1,0,True
od_1616,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 백련산로 100,126.9231,37.5945,805.583,8735757178,3811326390,11.20363638320314,17.43421801609877,PASS,od_1616_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 13404480427, 10211968074, 8200398784, 3811554355, 3811554353, 3811554351, 3811554350, 3811554352, 3811554348, 3811554346, 3811554345, 3811554344, 3811554341, 3811554338, 436867902, 3811067137, 3811067136, 3811067134, 4583451432, 4583451431, 3811067131, 3811067130, 3811067128, 4583451433, 8476757767, 3811325354, 8476757763, 8476757759, 3811067127, 3811326361, 3811326390]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 13404480427], [13404480427, 10211968074], [10211968074, 8200398784], [8200398784, 3811554355], [3811554355, 3811554353], [3811554353, 3811554351], [3811554351, 3811554350], [3811554350, 3811554352], [3811554352, 3811554348], [3811554348, 3811554346], [3811554346, 3811554345], [3811554345, 3811554344], [3811554344, 3811554341], [3811554341, 3811554338], [3811554338, 436867902], [436867902, 3811067137], [3811067137, 3811067136], [3811067136, 3811067134], [3811067134, 4583451432], [4583451432, 4583451431], [4583451431, 3811067131], [3811067131, 3811067130], [3811067130, 3811067128], [3811067128, 4583451433], [4583451433, 8476757767], [8476757767, 3811325354], [3811325354, 8476757763], [8476757763, 8476757759], [8476757759, 3811067127], [3811067127, 3811326361], [3811326361, 3811326390]]",36,35,1160.531,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,2,27,32,historical_flood_trace_edge_exclusion,1157.569,1160.531,2.962,0.002559,4.913,0.0,4.913,1.0,1,0,True
od_1535,응암,6호선,126.915577,37.598605,mobility_facility,응암2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5946,799.358,8735757178,3811326390,11.20363638320314,12.212704042990971,PASS,od_1535_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 13404480427, 10211968074, 8200398784, 3811554355, 3811554353, 3811554351, 3811554350, 3811554352, 3811554348, 3811554346, 3811554345, 3811554344, 3811554341, 3811554338, 436867902, 3811067137, 3811067136, 3811067134, 4583451432, 4583451431, 3811067131, 3811067130, 3811067128, 4583451433, 8476757767, 3811325354, 8476757763, 8476757759, 3811067127, 3811326361, 3811326390]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 13404480427], [13404480427, 10211968074], [10211968074, 8200398784], [8200398784, 3811554355], [3811554355, 3811554353], [3811554353, 3811554351], [3811554351, 3811554350], [3811554350, 3811554352], [3811554352, 3811554348], [3811554348, 3811554346], [3811554346, 3811554345], [3811554345, 3811554344], [3811554344, 3811554341], [3811554341, 3811554338], [3811554338, 436867902], [436867902, 3811067137], [3811067137, 3811067136], [3811067136, 3811067134], [3811067134, 4583451432], [4583451432, 4583451431], [4583451431, 3811067131], [3811067131, 3811067130], [3811067130, 3811067128], [3811067128, 4583451433], [4583451433, 8476757767], [8476757767, 3811325354], [3811325354, 8476757763], [8476757763, 8476757759], [8476757759, 3811067127], [3811067127, 3811326361], [3811326361, 3811326390]]",36,35,1160.531,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,2,27,32,historical_flood_trace_edge_exclusion,1157.569,1160.531,2.962,0.002559,4.913,0.0,4.913,1.0,1,0,True
od_1817,응암,6호선,126.915577,37.598605,pedestrian_support_point,응암2동주민센터,서울특별시 은평구 백련산로 100,126.9231,37.5946,799.358,8735757178,3811326390,11.20363638320314,12.212704042990971,PASS,od_1817_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 13404480427, 10211968074, 8200398784, 3811554355, 3811554353, 3811554351, 3811554350, 3811554352, 3811554348, 3811554346, 3811554345, 3811554344, 3811554341, 3811554338, 436867902, 3811067137, 3811067136, 3811067134, 4583451432, 4583451431, 3811067131, 3811067130, 3811067128, 4583451433, 8476757767, 3811325354, 8476757763, 8476757759, 3811067127, 3811326361, 3811326390]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 13404480427], [13404480427, 10211968074], [10211968074, 8200398784], [8200398784, 3811554355], [3811554355, 3811554353], [3811554353, 3811554351], [3811554351, 3811554350], [3811554350, 3811554352], [3811554352, 3811554348], [3811554348, 3811554346], [3811554346, 3811554345], [3811554345, 3811554344], [3811554344, 3811554341], [3811554341, 3811554338], [3811554338, 436867902], [436867902, 3811067137], [3811067137, 3811067136], [3811067136, 3811067134], [3811067134, 4583451432], [4583451432, 4583451431], [4583451431, 3811067131], [3811067131, 3811067130], [3811067130, 3811067128], [3811067128, 4583451433], [4583451433, 8476757767], [8476757767, 3811325354], [3811325354, 8476757763], [8476757763, 8476757759], [8476757759, 3811067127], [3811067127, 3811326361], [3811326361, 3811326390]]",36,35,1160.531,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,2,27,32,historical_flood_trace_edge_exclusion,1157.569,1160.531,2.962,0.002559,4.913,0.0,4.913,1.0,1,0,True
od_2770,연신내,3호선,126.921038,37.619229,mobility_facility,퍼스트공인중개사사무소,서울특별시 은평구 연서로35길 6,126.926,37.6219,528.944,13357342120,2930525549,32.16422242836125,22.83437686271451,PASS,od_2770_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[13357342120, 13357342121, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 2930525549]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 2930525549]]",21,20,682.071,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,10,8,11,historical_flood_trace_edge_exclusion,657.755,682.071,24.316,0.036968,3.816,0.0,3.816,1.0,2,0,True
od_124,연신내,6호선,126.920625,37.618636,mobility_facility,퍼스트공인중개사사무소,서울특별시 은평구 연서로35길 6,126.926,37.6219,597.002,11230505686,2930525549,20.028299588559467,22.83437686271451,PASS,od_124_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 2930525549]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 2930525549]]",21,20,696.347,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,10,9,12,historical_flood_trace_edge_exclusion,672.031,696.347,24.316,0.036183,3.816,0.0,3.816,1.0,2,0,True
od_2279,불광,3호선,126.92982,37.610553,mobility_facility,퍼스트공인중개사사무소,서울특별시 은평구 연서로35길 6,126.926,37.6219,1303.772,5930698997,2930525549,50.20980174135544,22.83437686271451,PASS,od_2279_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 2930525549]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 2930525549]]",35,34,1538.016,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,8,6,7,historical_flood_trace_edge_exclusion,1513.7,1538.016,24.316,0.016064,3.816,0.0,3.816,1.0,2,0,True
od_891,불광,6호선,126.92939,37.610873,mobility_facility,퍼스트공인중개사사무소,서울특별시 은평구 연서로35길 6,126.926,37.6219,1259.944,5930698997,2930525549,11.603222454866666,22.83437686271451,PASS,od_891_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 2930525549]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 2930525549]]",35,34,1538.016,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,8,6,7,historical_flood_trace_edge_exclusion,1513.7,1538.016,24.316,0.016064,3.816,0.0,3.816,1.0,2,0,True
od_725,독바위,6호선,126.933031,37.618456,pedestrian_support_point,세명컴퓨터고등학교,서울특별시 은평구 통일로 902,126.92,37.6242,1315.245,3824954278,3823588079,2.93341759236071,11.925373905442942,PASS,od_725_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823588079]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823588079]]",43,42,1632.178,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,5,5,historical_flood_trace_edge_exclusion,1615.608,1632.178,16.57,0.010256,3.816,0.0,3.816,1.0,2,0,True
od_633,독바위,6호선,126.933031,37.618456,pedestrian_support_point,지하철환기구,서울특별시 은평구 통일로 895-2,126.9197,37.6229,1276.079,3824954278,3823587723,2.93341759236071,48.843255213078415,PASS,od_633_historical_flood_trace_avoidance_route,historical_flood_trace_avoidance_route,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223, 3823587092, 3823587177, 3823587193, 3823587282, 3823587342, 4576610061, 3823587356, 3823587391, 3823587451, 3823587493, 3823587536, 3823587547, 3823587702, 3823587776, 3823587815, 3823587830, 3823587843, 3823587865, 3823587893, 3823587746, 3823587723]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223], [307924223, 3823587092], [3823587092, 3823587177], [3823587177, 3823587193], [3823587193, 3823587282], [3823587282, 3823587342], [3823587342, 4576610061], [4576610061, 3823587356], [3823587356, 3823587391], [3823587391, 3823587451], [3823587451, 3823587493], [3823587493, 3823587536], [3823587536, 3823587547], [3823587547, 3823587702], [3823587702, 3823587776], [3823587776, 3823587815], [3823587815, 3823587830], [3823587830, 3823587843], [3823587843, 3823587865], [3823587865, 3823587893], [3823587893, 3823587746], [3823587746, 3823587723]]",44,43,1663.19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,7,4,5,historical_flood_trace_edge_exclusion,1646.62,1663.19,16.57,0.010063,3.816,0.0,3.816,1.0,2,0,True
