od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,geometry,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status
od_1515,응암,6호선,126.915577,37.598605,mobility_facility,은평재활원,서울특별시 은평구 갈현로11길 30,126.9063,37.6056,1128.647,POINT (126.9063 37.6056),8735757178,3823349200,11.20363638320314,27.743999343398578,PASS
od_1516,응암,6호선,126.915577,37.598605,mobility_facility,은평재활원,서울특별시 은평구 갈현로11길 30,126.9063,37.6056,1128.647,POINT (126.9063 37.6056),8735757178,3823349200,11.20363638320314,27.743999343398578,PASS
od_1815,응암,6호선,126.915577,37.598605,pedestrian_support_point,은평재활원,서울특별시 은평구 갈현로11길 30,126.9063,37.6056,1128.647,POINT (126.9063 37.6056),8735757178,3823349200,11.20363638320314,27.743999343398578,PASS
od_1506,응암,6호선,126.915577,37.598605,mobility_facility,정겨우리주간보호센터,서울특별시 은평구 갈현로11길 30,126.9063,37.6056,1128.647,POINT (126.9063 37.6056),8735757178,3823349200,11.20363638320314,27.743999343398578,PASS
od_2383,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현동  536-9,126.9171,37.6115,1128.012,POINT (126.9171 37.6115),5930698997,10678122535,50.209801741355435,4.990830024367615,PASS
od_1626,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 증산로15길 47,126.9084,37.5902,1127.817,POINT (126.9084 37.5902),8735757178,10915563748,11.20363638320314,26.97107814545519,PASS
od_846,불광,6호선,126.92939,37.610873,mobility_facility,유정약국,서울특별시 은평구 연서로 258,126.9233,37.6198,1127.293,POINT (126.9233 37.6198),5930698997,3819770006,11.603222454866666,25.715630581357377,PASS
od_38,연신내,6호선,126.920625,37.618636,mobility_facility,경희부동산공인중개사사무소,서울특별시 은평구 서오릉로8길 22,126.9238,37.6088,1127.107,POINT (126.9238 37.6088),11230505686,3004846056,20.028299588559467,12.144877296157121,PASS
od_978,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 응암동  84-14,126.927,37.6009,1126.833,POINT (126.927 37.6009),5930698997,436845034,11.603222454866666,28.3268281535212,PASS
od_2515,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 갈현동  530-9,126.9173,37.6125,1126.362,POINT (126.9173 37.6125),5930698997,3823584976,50.209801741355435,9.631106872757707,PASS
od_2615,불광,3호선,126.92982,37.610553,pedestrian_support_point,응암1동 주민센터,서울특별시 은평구 백련산로 179,126.9268,37.6007,1125.619,POINT (126.9268 37.6007),5930698997,436845034,50.209801741355435,21.269956534834755,PASS
od_2968,연신내,3호선,126.921038,37.619229,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  195-4,126.9115,37.6125,1125.57,POINT (126.9115 37.6125),13357342120,4584639671,32.16422242836125,39.59946446088203,PASS
od_416,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로 157,126.9111,37.6119,1125.233,POINT (126.9111 37.6119),11230505686,448305113,20.028299588559467,24.69423049290648,PASS
od_1167,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 은평로 229,126.9332,37.6012,1125.074,POINT (126.9332 37.6012),5930698997,436867702,11.603222454866666,25.666982121517464,PASS
od_682,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 866,126.9205,37.6203,1125.066,POINT (126.9205 37.6203),3824954278,3823586832,2.93341759236071,11.438778594296867,PASS
od_1659,응암,6호선,126.915577,37.598605,pedestrian_support_point,경남아너스빌.서북병원,"서울특별시 은평구 갈현로11길 46, 107동 (구산동, 경남 아너스빌)",126.9055,37.6048,1124.545,POINT (126.9055 37.6048),8735757178,3823349150,11.20363638320314,4.465895195926811,PASS
od_2641,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 응암동  2-44,126.9344,37.6011,1124.425,POINT (126.9344 37.6011),5930698997,2309932435,50.209801741355435,53.34195135062247,PASS
od_1225,불광,6호선,126.92939,37.610873,pedestrian_support_point,녹번역,서울특별시 은평구 통일로 615-2,126.9353,37.6019,1124.347,POINT (126.9353 37.6019),5930698997,11204976873,11.603222454866666,12.90047115481565,PASS
od_2482,불광,3호선,126.92982,37.610553,pedestrian_support_point,구산역4번출구,서울특별시 은평구 갈현동  530-9,126.9172,37.6119,1124.257,POINT (126.9172 37.6119),5930698997,13734502262,50.209801741355435,33.503985268292084,PASS
od_679,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 연서로 226,126.9203,37.6183,1124.099,POINT (126.9203 37.6183),3824954278,10678122493,2.93341759236071,11.59203072653333,PASS
od_561,독바위,6호선,126.933031,37.618456,mobility_facility,구립대조노인복지관,서울특별시 은평구 역말로9길 27,126.922,37.6134,1124.013,POINT (126.922 37.6134),3824954278,3819769155,2.93341759236071,25.060343423194855,PASS
od_1838,응암,6호선,126.915577,37.598605,pedestrian_support_point,신사제2동주민센터,서울특별시 은평구 증산로15길 47,126.9083,37.5903,1123.681,POINT (126.9083 37.5903),8735757178,10915563748,11.20363638320314,17.062241506185714,PASS
od_2485,불광,3호선,126.92982,37.610553,pedestrian_support_point,대조동주민센터,서울특별시 은평구 연서로18길 3-28,126.9179,37.6141,1123.671,POINT (126.9179 37.6141),5930698997,10678122511,50.209801741355435,12.224447143044427,PASS
od_2634,불광,3호선,126.92982,37.610553,pedestrian_support_point,응암제1동주민센터,서울특별시 은평구 백련산로 179,126.9269,37.6007,1123.56,POINT (126.9269 37.6007),5930698997,436845034,50.209801741355435,13.046542171817649,PASS
od_704,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  116-3,126.9316,37.6084,1123.236,POINT (126.9316 37.6084),3824954278,3811140069,2.93341759236071,12.407604499203776,PASS
od_2607,불광,3호선,126.92982,37.610553,pedestrian_support_point,쉘터형 택시 승차대,서울특별시 은평구 역촌동  1-57,126.9171,37.6105,1123.128,POINT (126.9171 37.6105),5930698997,10789220081,50.209801741355435,11.985254278910759,PASS
od_845,불광,6호선,126.92939,37.610873,mobility_facility,왕돈까스&왕냉면,서울특별시 은평구 연서로 262,126.9239,37.62,1122.991,POINT (126.9239 37.62),5930698997,3823586821,11.603222454866666,26.548441073155182,PASS
od_2870,연신내,3호선,126.921038,37.619229,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 117,126.9153,37.6102,1122.898,POINT (126.9153 37.6102),13357342120,7060279945,32.16422242836125,64.29914866054128,PASS
od_2871,연신내,3호선,126.921038,37.619229,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 117,126.9153,37.6102,1122.898,POINT (126.9153 37.6102),13357342120,7060279945,32.16422242836125,64.29914866054128,PASS
od_2872,연신내,3호선,126.921038,37.619229,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 117,126.9153,37.6102,1122.898,POINT (126.9153 37.6102),13357342120,7060279945,32.16422242836125,64.29914866054128,PASS
od_2873,연신내,3호선,126.921038,37.619229,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 117,126.9153,37.6102,1122.898,POINT (126.9153 37.6102),13357342120,7060279945,32.16422242836125,64.29914866054128,PASS
od_1066,불광,6호선,126.92939,37.610873,pedestrian_support_point,지하철환기구,서울특별시 은평구 구산동  1-19,126.9167,37.6115,1122.613,POINT (126.9167 37.6115),5930698997,10678122431,11.603222454866666,8.74888804995012,PASS
od_2661,연신내,3호선,126.921038,37.619229,mobility_facility,온누리(단지내)공인중개사사무소,서울특별시 은평구 불광로 122-10,126.9337,37.6183,1122.613,POINT (126.9337 37.6183),13357342120,8373737838,32.16422242836125,13.544050117298752,PASS
od_2454,불광,3호선,126.92982,37.610553,pedestrian_support_point,연신내역.연서시장,서울특별시 은평구 통일로 846-2,126.9218,37.6184,1122.458,POINT (126.9218 37.6184),5930698997,3819769883,50.209801741355435,25.58697781434671,PASS
od_2649,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현동  530-9,126.9173,37.6123,1122.316,POINT (126.9173 37.6123),5930698997,13734502244,50.209801741355435,11.18111112346318,PASS
od_1262,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로 214,126.9199,37.6176,1122.269,POINT (126.9199 37.6176),5930698997,10678122498,11.603222454866666,25.692191673755815,PASS
od_1269,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 구산동  1-19,126.9167,37.6103,1122.266,POINT (126.9167 37.6103),5930698997,3820983701,11.603222454866666,10.984523489204573,PASS
od_46,연신내,6호선,126.920625,37.618636,mobility_facility,남도공인중개사사무소,서울특별시 은평구 통일로 735,126.9291,37.6111,1122.265,POINT (126.9291 37.6111),11230505686,3819768872,20.028299588559467,25.81641579371403,PASS
od_1008,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 164,126.9318,37.6208,1122.148,POINT (126.9318 37.6208),5930698997,3824954514,11.603222454866666,31.55598506903638,PASS
od_154,연신내,6호선,126.920625,37.618636,mobility_facility,현대메디알레공인중개사사무소,서울특별시 은평구 진흥로13길 9,126.9255,37.6093,1122.034,POINT (126.9255 37.6093),11230505686,3819768549,20.028299588559467,9.612669763146753,PASS
od_1143,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  1-19,126.9167,37.6104,1121.691,POINT (126.9167 37.6104),5930698997,3820983701,11.603222454866666,1.400723358769238,PASS
od_1051,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 149,126.9168,37.6122,1121.334,POINT (126.9168 37.6122),5930698997,7060279696,11.603222454866666,14.445155273433501,PASS
od_2157,불광,3호선,126.92982,37.610553,mobility_facility,e끌림(단지내)공인중개사사무소,서울특별시 은평구 은평로 220,126.932,37.6006,1121.321,POINT (126.932 37.6006),5930698997,11955692539,50.209801741355435,23.640640475492845,PASS
od_2552,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 은평로 250-2,126.9343,37.6011,1121.279,POINT (126.9343 37.6011),5930698997,2309932435,50.209801741355435,44.7146173238281,PASS
od_1916,녹번,3호선,126.935756,37.600927,mobility_facility,06.  불광역  4번출구,서울특별시 은평구 통일로 723-1,126.9302,37.61,1120.154,POINT (126.9302 37.61),436867704,11228574113,5.477178362551235,13.614884413917924,PASS
od_893,불광,6호선,126.92939,37.610873,mobility_facility,거산공인중개사사무소,서울특별시 은평구 연서로28길 3,126.9208,37.6183,1120.129,POINT (126.9208 37.6183),5930698997,3819769869,11.603222454866666,14.10318028448393,PASS
od_822,불광,6호선,126.92939,37.610873,mobility_facility,양지부동산공인중개사사무소,서울특별시 은평구 연서로28길 3,126.9208,37.6183,1120.129,POINT (126.9208 37.6183),5930698997,3819769869,11.603222454866666,14.10318028448393,PASS
od_2317,불광,3호선,126.92982,37.610553,mobility_facility,한일슈퍼,서울특별시 은평구 연서로14길 14,126.9174,37.6085,1120.061,POINT (126.9174 37.6085),5930698997,4584362138,50.209801741355435,13.864145800685073,PASS
od_2449,불광,3호선,126.92982,37.610553,pedestrian_support_point,지하철환기구,서울특별시 은평구 갈현동  530-9,126.9174,37.6126,1119.896,POINT (126.9174 37.6126),5930698997,3823584976,50.209801741355435,22.92093697849864,PASS
od_2640,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로18길 3-28,126.918,37.6142,1119.37,POINT (126.918 37.6142),5930698997,10678122511,50.209801741355435,5.290183226015234,PASS
od_1924,녹번,3호선,126.935756,37.600927,mobility_facility,34. 불광역 1번출구,서울특별시 은평구 통일로 720,126.9305,37.6101,1118.897,POINT (126.9305 37.6101),436867704,11228574114,5.477178362551235,20.026368740428214,PASS
od_2051,녹번,3호선,126.935756,37.600927,pedestrian_support_point,불광역1번출구,서울특별시 은평구 통일로 730-2,126.9305,37.6101,1118.897,POINT (126.9305 37.6101),436867704,11228574114,5.477178362551235,20.026368740428214,PASS
od_2653,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 은평로 250-2,126.9342,37.6011,1118.194,POINT (126.9342 37.6011),5930698997,2309932435,50.209801741355435,36.17531605590491,PASS
od_2334,불광,3호선,126.92982,37.610553,mobility_facility,파리바게트 녹번역점,서울특별시 은평구 은평로 237,126.9342,37.6011,1118.194,POINT (126.9342 37.6011),5930698997,2309932435,50.209801741355435,36.17531605590491,PASS
od_2026,녹번,3호선,126.935756,37.600927,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로13길 35,126.9237,37.604,1117.9,POINT (126.9237 37.604),436867704,4582158286,5.477178362551235,37.71081808549931,PASS
od_1745,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  82-39,126.9269,37.6031,1117.445,POINT (126.9269 37.6031),8735757178,3811092362,11.20363638320314,4.014720437067467,PASS
od_1110,불광,6호선,126.92939,37.610873,pedestrian_support_point,녹번역,서울특별시 은평구 은평로 226,126.9329,37.6012,1117.439,POINT (126.9329 37.6012),5930698997,3811155092,11.603222454866666,26.483338798062835,PASS
od_555,독바위,6호선,126.933031,37.618456,mobility_facility,정관장,서울특별시 은평구 진흥로 196,126.9312,37.6085,1116.772,POINT (126.9312 37.6085),3824954278,10678122748,2.93341759236071,14.10087479940482,PASS
od_879,불광,6호선,126.92939,37.610873,mobility_facility,신도문방구,서울특별시 은평구 은평로 161,126.9255,37.6013,1116.641,POINT (126.9255 37.6013),5930698997,2309932462,11.603222454866666,31.576794822772314,PASS
od_2414,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 137-1,126.9172,37.6112,1116.589,POINT (126.9172 37.6112),5930698997,2292697262,50.209801741355435,12.062285546901522,PASS
od_238,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 통일로 737,126.929,37.6111,1116.397,POINT (126.929 37.6111),11230505686,3819768872,20.028299588559467,29.081286641095858,PASS
od_1076,불광,6호선,126.92939,37.610873,pedestrian_support_point,은평연세병원,서울특별시 은평구 갈현동  530-9,126.9177,37.6147,1116.12,POINT (126.9177 37.6147),5930698997,13734502230,11.603222454866666,10.027825011722237,PASS
od_1118,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 응암동  84-14,126.927,37.601,1115.932,POINT (126.927 37.601),5930698997,436845034,11.603222454866666,39.40716970259281,PASS
od_903,불광,6호선,126.92939,37.610873,mobility_facility,온나라공인중개사사무소,서울특별시 은평구 역말로7길 5,126.9179,37.6067,1115.254,POINT (126.9179 37.6067),5930698997,3819768028,11.603222454866666,24.397915944260838,PASS
od_2160,불광,3호선,126.92982,37.610553,mobility_facility,07.  녹번역  5번출구,서울특별시 은평구 통일로 615-2,126.9353,37.6015,1115.229,POINT (126.9353 37.6015),5930698997,8374239436,50.209801741355435,29.684673416864268,PASS
od_485,독바위,6호선,126.933031,37.618456,mobility_facility,11. 연신내역 7번출구 ,서울특별시 은평구 통일로 865-2,126.9205,37.6197,1114.88,POINT (126.9205 37.6197),3824954278,11228575797,2.93341759236071,25.812341312415167,PASS
od_489,독바위,6호선,126.933031,37.618456,mobility_facility,39. 은평경찰서,서울특별시 은평구 불광동  산 19-8,126.9295,37.6281,1114.847,POINT (126.9295 37.6281),3824954278,10209606886,2.93341759236071,23.645636787086485,PASS
od_2413,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 백련산로 179,126.9268,37.6008,1114.84,POINT (126.9268 37.6008),5930698997,436845034,50.209801741355435,26.614891808742822,PASS
od_1486,응암,6호선,126.915577,37.598605,mobility_facility,서부장애인종합복지관,"서울특별시 은평구 갈현로11길 30, 기쁨의집 Q동 (구산동, 사회복지법인엔젤스헤이븐)",126.9069,37.6059,1114.743,POINT (126.9069 37.6059),8735757178,3823349211,11.20363638320314,45.827800573897456,PASS
od_1822,응암,6호선,126.915577,37.598605,pedestrian_support_point,서부장애인종합복지관,"서울특별시 은평구 갈현로11길 30, 기쁨의집 Q동 (구산동, 사회복지법인엔젤스헤이븐)",126.9069,37.6059,1114.743,POINT (126.9069 37.6059),8735757178,3823349211,11.20363638320314,45.827800573897456,PASS
od_869,불광,6호선,126.92939,37.610873,mobility_facility,한양설렁탕,서울특별시 은평구 은평로 161,126.9256,37.6013,1113.957,POINT (126.9256 37.6013),5930698997,2309932462,11.603222454866666,23.416787103986195,PASS
od_319,연신내,6호선,126.920625,37.618636,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  8-9,126.916,37.6093,1113.754,POINT (126.916 37.6093),11230505686,4584362135,20.028299588559467,18.515624292585905,PASS
od_2819,연신내,3호선,126.921038,37.619229,mobility_facility,부경공인중개사사무소,서울특별시 은평구 서오릉로 211,126.9102,37.6141,1113.395,POINT (126.9102 37.6141),13357342120,5070008488,32.16422242836125,21.09659401631334,PASS
od_929,불광,6호선,126.92939,37.610873,mobility_facility,만포면옥,서울특별시 은평구 연서로 171,126.9175,37.6142,1112.849,POINT (126.9175 37.6142),5930698997,13734502231,11.603222454866666,11.412836264443412,PASS
od_2341,불광,3호선,126.92982,37.610553,mobility_facility,응암1동 주민센터,서울특별시 은평구 백련산로 179,126.9269,37.6008,1112.76,POINT (126.9269 37.6008),5930698997,436845034,50.209801741355435,20.64349914493834,PASS
od_2266,불광,3호선,126.92982,37.610553,mobility_facility,12. 구산역 4번출구 ,서울특별시 은평구 갈현동  531-9,126.9173,37.6117,1112.751,POINT (126.9173 37.6117),5930698997,13734502262,50.209801741355435,9.682530490657077,PASS
od_1137,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 은평로 227,126.9327,37.6012,1112.67,POINT (126.9327 37.6012),5930698997,11955742139,11.603222454866666,14.596277600764173,PASS
od_2526,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 연서로18길 3-28,126.9179,37.6138,1112.444,POINT (126.9179 37.6138),5930698997,13734502239,50.209801741355435,24.925379255716575,PASS
od_1221,불광,6호선,126.92939,37.610873,pedestrian_support_point,구산역3번출구.예일여고,서울특별시 은평구 구산동  1-19,126.9168,37.6105,1112.402,POINT (126.9168 37.6105),5930698997,3820983701,11.603222454866666,13.556524690766485,PASS
od_2646,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 은평로 250-2,126.934,37.6011,1112.21,POINT (126.934 37.6011),5930698997,2309932435,50.209801741355435,19.820097192976295,PASS
od_183,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 구산동  13-4,126.9113,37.6119,1112.098,POINT (126.9113 37.6119),11230505686,448305113,20.028299588559467,11.643900519768497,PASS
od_73,연신내,6호선,126.920625,37.618636,mobility_facility,36. 독바위역 ,서울특별시 은평구 불광동  13-6,126.9332,37.6181,1111.786,POINT (126.9332 37.6181),11230505686,436849320,20.028299588559467,13.252641960331173,PASS
od_139,연신내,6호선,126.920625,37.618636,mobility_facility,금호공인중개사사무소,서울특별시 은평구 서오릉로 225,126.9089,37.615,1111.053,POINT (126.9089 37.615),11230505686,3823585036,20.028299588559467,18.943506685908208,PASS
od_2958,연신내,3호선,126.921038,37.619229,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  195-4,126.9115,37.6127,1110.965,POINT (126.9115 37.6127),13357342120,3820983732,32.16422242836125,52.48575148845912,PASS
od_630,독바위,6호선,126.933031,37.618456,pedestrian_support_point,지하철환기구,서울특별시 은평구 불광동  484-82,126.9206,37.62,1110.766,POINT (126.9206 37.62),3824954278,11228575797,2.93341759236071,12.796990424852618,PASS
od_1496,응암,6호선,126.915577,37.598605,mobility_facility,한일슈퍼,서울특별시 은평구 연서로14길 14,126.9174,37.6085,1109.972,POINT (126.9174 37.6085),8735757178,4584362138,11.20363638320314,13.864145800685073,PASS
od_1378,응암,6호선,126.915577,37.598605,mobility_facility,27. 은평문화예술정보학교 ,서울특별시 은평구 가좌로 209,126.9186,37.5889,1109.74,POINT (126.9186 37.5889),8735757178,3811441405,11.20363638320314,19.622168314858666,PASS
od_2622,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 불광동  213,126.932,37.6204,1109.73,POINT (126.932 37.6204),5930698997,3824954514,50.209801741355435,16.362357762597597,PASS
od_1453,응암,6호선,126.915577,37.598605,mobility_facility,와산교공인중개사사무소,서울특별시 은평구 증산로15길 8,126.9121,37.589,1109.392,POINT (126.9121 37.589),8735757178,3822999792,11.20363638320314,13.739147265829821,PASS
od_1392,응암,6호선,126.915577,37.598605,mobility_facility,신세계고기백화점,서울특별시 은평구 갈현로 109,126.9107,37.6078,1107.69,POINT (126.9107 37.6078),8735757178,3820983944,11.20363638320314,27.54874073039807,PASS
od_984,불광,6호선,126.92939,37.610873,pedestrian_support_point,구산역2번출구.예일여고,서울특별시 은평구 역촌동  7-33,126.9169,37.61,1107.054,POINT (126.9169 37.61),5930698997,10789220079,11.603222454866666,2.4472379356444853,PASS
od_2192,불광,3호선,126.92982,37.610553,mobility_facility,탑클래스공인중개사사무소,서울특별시 은평구 연서로20길 3,126.9182,37.6143,1107.046,POINT (126.9182 37.6143),5930698997,10678122518,50.209801741355435,21.961169205915787,PASS
od_1010,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 212,126.9197,37.6172,1106.829,POINT (126.9197 37.6172),5930698997,10678122503,11.603222454866666,8.825364458067737,PASS
od_941,불광,6호선,126.92939,37.610873,mobility_facility,할매순대국&양선지 해장국,서울특별시 은평구 연서로 210,126.9196,37.6171,1106.703,POINT (126.9196 37.6171),5930698997,13734502227,11.603222454866666,12.813484219040529,PASS
od_464,독바위,6호선,126.933031,37.618456,mobility_facility,이산공인중개사사무소,서울특별시 은평구 연서로28길 2,126.9205,37.6182,1106.674,POINT (126.9205 37.6182),3824954278,3819769869,2.93341759236071,24.472822348937026,PASS
od_528,독바위,6호선,126.933031,37.618456,mobility_facility,이산공인중개사사무소,서울특별시 은평구 연서로28길 2,126.9205,37.6182,1106.674,POINT (126.9205 37.6182),3824954278,3819769869,2.93341759236071,24.472822348937026,PASS
od_2420,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,"서울특별시 은평구 은평로 204-4, 102동 (응암동, 거성리젠시)",126.9305,37.6006,1106.305,POINT (126.9305 37.6006),5930698997,11955692541,50.209801741355435,14.197521689613636,PASS
od_802,불광,6호선,126.92939,37.610873,mobility_facility,송강공인중개사사무소,서울특별시 은평구 진흥로 71,126.9211,37.6034,1106.238,POINT (126.9211 37.6034),5930698997,10789220062,11.603222454866666,12.800570732040622,PASS
od_2193,불광,3호선,126.92982,37.610553,mobility_facility,송강공인중개사사무소,서울특별시 은평구 진흥로 71,126.9211,37.6034,1105.955,POINT (126.9211 37.6034),5930698997,10789220062,50.209801741355435,12.800570732040622,PASS
od_273,연신내,6호선,126.920625,37.618636,pedestrian_support_point,연신초등학교,서울특별시 은평구 불광로 208,126.9292,37.6259,1105.924,POINT (126.9292 37.6259),11230505686,436862220,20.028299588559467,44.406879159265564,PASS
od_169,연신내,6호선,126.920625,37.618636,mobility_facility,메디알레소망공인중개사사무소,서울특별시 은평구 서오릉로8길 23,126.9238,37.609,1105.62,POINT (126.9238 37.609),11230505686,3004846056,20.028299588559467,12.20580599543036,PASS
od_983,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 응암동  84-14,126.927,37.6011,1105.035,POINT (126.927 37.6011),5930698997,414686099,11.603222454866666,44.53231465865645,PASS
od_1644,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,"서울특별시 은평구 갈현로11길 30, 기쁨의집 Q동 (구산동, 사회복지법인엔젤스헤이븐)",126.9068,37.6057,1104.903,POINT (126.9068 37.6057),8735757178,3823349193,11.20363638320314,58.351462060199246,PASS
od_1575,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 녹번동  82-39,126.9268,37.603,1104.605,POINT (126.9268 37.603),8735757178,436862858,11.20363638320314,7.134793268531097,PASS
od_269,연신내,6호선,126.920625,37.618636,pedestrian_support_point,불광1치안센터.독바위역,서울특별시 은평구 불광로 125,126.9331,37.6179,1104.391,POINT (126.9331 37.6179),11230505686,307924229,20.028299588559467,14.47667660413578,PASS
od_1059,불광,6호선,126.92939,37.610873,pedestrian_support_point,지하철환기구,서울특별시 은평구 연서로 244,126.922,37.6189,1104.277,POINT (126.922 37.6189),5930698997,2960309145,11.603222454866666,41.74894838953387,PASS
od_1379,응암,6호선,126.915577,37.598605,mobility_facility,29. 백련산 힐스테이트 2차,"서울특별시 은평구 백련산로 38, 202동 (응암동, 백련산 힐스테이트2차)",126.923,37.5906,1104.139,POINT (126.923 37.5906),8735757178,7445035407,11.20363638320314,28.26366918244851,PASS
od_2206,불광,3호선,126.92982,37.610553,mobility_facility,호박공인중개사사무소,서울특별시 은평구 은평로 228,126.9328,37.6009,1103.218,POINT (126.9328 37.6009),5930698997,11955742139,50.209801741355435,32.37978365304239,PASS
od_2333,불광,3호선,126.92982,37.610553,mobility_facility,호박부동산,서울특별시 은평구 은평로 228,126.9328,37.6009,1103.218,POINT (126.9328 37.6009),5930698997,11955742139,50.209801741355435,32.37978365304239,PASS
od_2083,녹번,3호선,126.935756,37.600927,pedestrian_support_point,맨홀,서울특별시 은평구 서오릉로 63,126.9242,37.6047,1103.025,POINT (126.9242 37.6047),436867704,3811078752,5.477178362551235,11.616122231561633,PASS
od_1996,녹번,3호선,126.935756,37.600927,pedestrian_support_point,빗물받이,서울특별시 은평구 서오릉로 63,126.9242,37.6047,1103.025,POINT (126.9242 37.6047),436867704,3811078752,5.477178362551235,11.616122231561633,PASS
od_2583,불광,3호선,126.92982,37.610553,pedestrian_support_point,과속방지턱,서울특별시 은평구 연서로18길 3-28,126.9182,37.6142,1102.925,POINT (126.9182 37.6142),5930698997,3819769262,50.209801741355435,22.477100007994032,PASS
od_10,연신내,6호선,126.920625,37.618636,mobility_facility,그린공인중개사사무소,서울특별시 은평구 불광로9길 2,126.9327,37.6161,1102.596,POINT (126.9327 37.6161),11230505686,3819769490,20.028299588559467,12.55843561638461,PASS
od_1112,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 불광동  213,126.9319,37.6206,1102.102,POINT (126.9319 37.6206),5930698997,3824954514,11.603222454866666,7.720679132546327,PASS
od_1246,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 164,126.9319,37.6206,1102.102,POINT (126.9319 37.6206),5930698997,3824954514,11.603222454866666,7.720679132546327,PASS
od_2269,불광,3호선,126.92982,37.610553,mobility_facility,28.  구산역  1번출구,서울특별시 은평구 연서로18길 3-6,126.9175,37.6121,1101.25,POINT (126.9175 37.6121),5930698997,3819769031,50.209801741355435,29.94565811089962,PASS
od_758,불광,6호선,126.92939,37.610873,mobility_facility,갈현베르빌부동산공인중개사사무소,서울특별시 은평구 연서로 149,126.917,37.612,1101.09,POINT (126.917 37.612),5930698997,7060279696,11.603222454866666,28.554158706233746,PASS
od_691,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 867,126.9207,37.6199,1100.373,POINT (126.9207 37.6199),3824954278,3823586792,2.93341759236071,3.214783944494879,PASS
