od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status,route_id,route_type,node_count,route_length_m,steps_count,flood_feature_count_2022,flood_overlap_length_m_2022,flood_feature_count_2023,flood_overlap_length_m_2023,flood_feature_count_2024,flood_overlap_length_m_2024,flood_feature_count_2025,flood_overlap_length_m_2025,flood_feature_count_unique_total,flood_overlap_length_m_total,flood_overlap_ratio,mobility_facility_count_near_route,support_point_count_near_route,existing_safe_route_overlap_or_proximity_count,baseline_distance,alternative_distance,distance_delta_m,distance_delta_ratio,baseline_flood_overlap_m,alternative_flood_overlap_m,flood_overlap_reduction_m,flood_overlap_reduction_ratio,historical_flood_trace_avoiding_candidate
od_1001,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 역촌동  45-42,126.9138,37.6058,1487.259,5930698997,3822944309,11.603222454866666,11.322849198399426,PASS,od_1001_baseline,baseline,48,1643.153,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,17,15,1643.153,,0.0,0.0,0.0,,0.0,0.0,False
od_1001,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 역촌동  45-42,126.9138,37.6058,1487.259,5930698997,3822944309,11.603222454866666,11.322849198399426,PASS,od_1001_alternative_1,alternative_1,46,1648.807,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,17,15,1643.153,1648.807,5.654,0.003441,0.0,0.0,0.0,,False
od_1001,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 역촌동  45-42,126.9138,37.6058,1487.259,5930698997,3822944309,11.603222454866666,11.322849198399426,PASS,od_1001_alternative_2,alternative_2,48,1649.189,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,17,15,1643.153,1649.189,6.036,0.003673,0.0,0.0,0.0,,False
od_1003,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현동  459-1,126.916,37.6188,1473.659,5930698997,3823586730,11.603222454866666,9.00507658707072,PASS,od_1003_baseline,baseline,37,1614.453,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,25,18,1614.453,,0.0,0.0,0.0,,0.0,0.0,False
od_1003,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현동  459-1,126.916,37.6188,1473.659,5930698997,3823586730,11.603222454866666,9.00507658707072,PASS,od_1003_alternative_1,alternative_1,33,1617.813,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,25,18,1614.453,1617.813,3.36,0.002081,0.0,0.0,0.0,,False
od_1005,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 179-6,126.9294,37.6243,1490.254,5930698997,3823588067,11.603222454866666,11.697661414695668,PASS,od_1005_baseline,baseline,45,1713.297,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,21,63,48,1713.297,,0.0,0.0,0.0,,0.0,0.0,False
od_1005,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 179-6,126.9294,37.6243,1490.254,5930698997,3823588067,11.603222454866666,11.697661414695668,PASS,od_1005_alternative_1,alternative_1,41,1723.163,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3,48,46,1713.297,1723.163,9.866,0.005758,0.0,0.0,0.0,,False
od_1005,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 179-6,126.9294,37.6243,1490.254,5930698997,3823588067,11.603222454866666,11.697661414695668,PASS,od_1005_alternative_2,alternative_2,44,1755.308,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,52,46,1713.297,1755.308,42.011,0.024521,0.0,0.0,0.0,,False
od_101,연신내,6호선,126.920625,37.618636,mobility_facility,향이나는야채,서울특별시 은평구 진흥로1길 56,126.9183,37.6054,1483.327,11230505686,3819767942,20.028299588559467,12.858120390720913,PASS,od_101_baseline,baseline,44,1625.621,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,11,30,26,1625.621,,0.0,0.0,0.0,,0.0,0.0,False
od_101,연신내,6호선,126.920625,37.618636,mobility_facility,향이나는야채,서울특별시 은평구 진흥로1길 56,126.9183,37.6054,1483.327,11230505686,3819767942,20.028299588559467,12.858120390720913,PASS,od_101_alternative_1,alternative_1,45,1630.769,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,28,26,1625.621,1630.769,5.148,0.003167,0.0,0.0,0.0,,False
od_1020,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 구산동  199-19,126.9127,37.613,1492.405,5930698997,3820983735,11.603222454866666,53.83338009875228,PASS,od_1020_baseline,baseline,45,1954.803,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3,16,20,1954.803,,0.0,0.0,0.0,,0.0,0.0,False
od_1020,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 구산동  199-19,126.9127,37.613,1492.405,5930698997,3820983735,11.603222454866666,53.83338009875228,PASS,od_1020_alternative_1,alternative_1,45,1956.31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3,16,20,1954.803,1956.31,1.507,0.000771,0.0,0.0,0.0,,False
od_1026,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로27길 31-6,126.9158,37.6186,1474.845,5930698997,3823586667,11.603222454866666,31.82071986851436,PASS,od_1026_baseline,baseline,38,1671.777,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,28,18,1671.777,,0.0,0.0,0.0,,0.0,0.0,False
od_1026,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로27길 31-6,126.9158,37.6186,1474.845,5930698997,3823586667,11.603222454866666,31.82071986851436,PASS,od_1026_alternative_1,alternative_1,34,1675.136,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,28,18,1671.777,1675.136,3.359,0.002009,0.0,0.0,0.0,,False
od_103,연신내,6호선,126.920625,37.618636,mobility_facility,예랑헤어,서울특별시 은평구 통일로63길 10,126.9308,37.608,1483.442,11230505686,3811140023,20.028299588559467,16.466651776855677,PASS,od_103_baseline,baseline,37,1708.929,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,34,31,1708.929,,0.0,0.0,0.0,,0.0,0.0,False
od_1073,불광,6호선,126.92939,37.610873,pedestrian_support_point,갈현동미미아파트,서울특별시 은평구 갈현로 238,126.9152,37.6182,1493.629,5930698997,3823586665,11.603222454866666,16.101913760818515,PASS,od_1073_baseline,baseline,40,1764.154,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,30,18,1764.154,,0.0,0.0,0.0,,0.0,0.0,False
od_1073,불광,6호선,126.92939,37.610873,pedestrian_support_point,갈현동미미아파트,서울특별시 은평구 갈현로 238,126.9152,37.6182,1493.629,5930698997,3823586665,11.603222454866666,16.101913760818515,PASS,od_1073_alternative_1,alternative_1,36,1767.513,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,30,18,1764.154,1767.513,3.359,0.001904,0.0,0.0,0.0,,False
od_1157,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  195-3,126.9129,37.6132,1478.685,5930698997,3820983733,11.603222454866666,54.227281238066595,PASS,od_1157_baseline,baseline,45,1931.926,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,4,31,28,1931.926,,0.0,0.0,0.0,,0.0,0.0,False
od_1157,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  195-3,126.9129,37.6132,1478.685,5930698997,3820983733,11.603222454866666,54.227281238066595,PASS,od_1157_alternative_1,alternative_1,43,1933.044,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,31,28,1931.926,1933.044,1.118,0.000579,0.0,0.0,0.0,,False
od_1157,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  195-3,126.9129,37.6132,1478.685,5930698997,3820983733,11.603222454866666,54.227281238066595,PASS,od_1157_alternative_2,alternative_2,43,1935.971,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,31,28,1931.926,1935.971,4.045,0.002094,0.0,0.0,0.0,,False
od_121,연신내,6호선,126.920625,37.618636,mobility_facility,정혜영헤어큐,"서울특별시 은평구 진관1로 21-9, 106동 (진관동, 은평뉴타운 박석고개)",126.921,37.6321,1494.729,11230505686,11150009642,20.028299588559467,20.367148514425438,PASS,od_121_baseline,baseline,26,1773.485,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,31,18,1773.485,,0.0,0.0,0.0,,0.0,0.0,False
od_121,연신내,6호선,126.920625,37.618636,mobility_facility,정혜영헤어큐,"서울특별시 은평구 진관1로 21-9, 106동 (진관동, 은평뉴타운 박석고개)",126.921,37.6321,1494.729,11230505686,11150009642,20.028299588559467,20.367148514425438,PASS,od_121_alternative_1,alternative_1,26,1773.584,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,11,17,17,1773.485,1773.584,0.099,5.6e-05,0.0,0.0,0.0,,False
od_121,연신내,6호선,126.920625,37.618636,mobility_facility,정혜영헤어큐,"서울특별시 은평구 진관1로 21-9, 106동 (진관동, 은평뉴타운 박석고개)",126.921,37.6321,1494.729,11230505686,11150009642,20.028299588559467,20.367148514425438,PASS,od_121_alternative_2,alternative_2,27,1775.287,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,14,31,17,1773.485,1775.287,1.802,0.001016,0.0,0.0,0.0,,False
od_121,연신내,6호선,126.920625,37.618636,mobility_facility,정혜영헤어큐,"서울특별시 은평구 진관1로 21-9, 106동 (진관동, 은평뉴타운 박석고개)",126.921,37.6321,1494.729,11230505686,11150009642,20.028299588559467,20.367148514425438,PASS,od_121_alternative_3,alternative_3,27,1775.387,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,17,16,1773.485,1775.387,1.902,0.001072,0.0,0.0,0.0,,False
od_1282,응암,6호선,126.915577,37.598605,mobility_facility,갈현베르빌부동산공인중개사사무소,서울특별시 은평구 연서로 149,126.917,37.612,1491.999,8735757178,7060279696,11.20363638320314,28.554158706233746,PASS,od_1282_baseline,baseline,46,1633.191,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,44,43,1633.191,,0.0,0.0,0.0,,0.0,0.0,False
od_1282,응암,6호선,126.915577,37.598605,mobility_facility,갈현베르빌부동산공인중개사사무소,서울특별시 은평구 연서로 149,126.917,37.612,1491.999,8735757178,7060279696,11.20363638320314,28.554158706233746,PASS,od_1282_alternative_1,alternative_1,43,1637.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,43,43,1633.191,1637.0,3.809,0.002332,0.0,0.0,0.0,,False
od_1331,응암,6호선,126.915577,37.598605,mobility_facility,쉼터3,서울특별시 은평구 신사동 산 93-16,126.9006,37.5923,1496.373,8735757178,11729856050,11.20363638320314,76.79361647509394,PASS,od_1331_baseline,baseline,44,1745.023,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,20,10,1745.023,,0.0,0.0,0.0,,0.0,0.0,False
od_1399,응암,6호선,126.915577,37.598605,mobility_facility,이룸통신,서울특별시 은평구 서오릉로 150,126.9166,37.6119,1478.362,8735757178,7060279696,11.20363638320314,23.61713160988323,PASS,od_1399_baseline,baseline,46,1633.191,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,44,43,1633.191,,0.0,0.0,0.0,,0.0,0.0,False
od_1399,응암,6호선,126.915577,37.598605,mobility_facility,이룸통신,서울특별시 은평구 서오릉로 150,126.9166,37.6119,1478.362,8735757178,7060279696,11.20363638320314,23.61713160988323,PASS,od_1399_alternative_1,alternative_1,43,1637.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,43,43,1633.191,1637.0,3.809,0.002332,0.0,0.0,0.0,,False
od_14,연신내,6호선,126.920625,37.618636,mobility_facility,이정표3,서울특별시 은평구 구산동 산 136-12,126.9045,37.615,1479.73,11230505686,11655534372,20.028299588559467,21.097758694347885,PASS,od_14_baseline,baseline,44,1851.481,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,15,10,1851.481,,0.0,0.0,0.0,,0.0,0.0,False
od_14,연신내,6호선,126.920625,37.618636,mobility_facility,이정표3,서울특별시 은평구 구산동 산 136-12,126.9045,37.615,1479.73,11230505686,11655534372,20.028299588559467,21.097758694347885,PASS,od_14_alternative_1,alternative_1,46,1851.888,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10,15,10,1851.481,1851.888,0.407,0.00022,0.0,0.0,0.0,,False
od_1443,응암,6호선,126.915577,37.598605,mobility_facility,의자4,서울특별시 은평구 신사동  산 93-16,126.9004,37.593,1477.65,8735757178,11729856050,11.20363638320314,54.39498863715399,PASS,od_1443_baseline,baseline,44,1745.023,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,20,10,1745.023,,0.0,0.0,0.0,,0.0,0.0,False
od_1497,응암,6호선,126.915577,37.598605,mobility_facility,현대메디알레공인중개사사무소,서울특별시 은평구 진흥로13길 9,126.9255,37.6093,1475.402,8735757178,3819768549,11.20363638320314,9.612669763146753,PASS,od_1497_baseline,baseline,43,1661.402,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10,12,40,1661.402,,0.0,0.0,0.0,,0.0,0.0,False
od_152,연신내,6호선,126.920625,37.618636,mobility_facility,행복양꼬치,서울특별시 은평구 역말로 41,126.9147,37.606,1496.851,11230505686,4584756059,20.028299588559467,28.081587968804246,PASS,od_152_baseline,baseline,40,1597.213,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,18,45,26,1597.213,,0.0,0.0,0.0,,0.0,0.0,False
od_152,연신내,6호선,126.920625,37.618636,mobility_facility,행복양꼬치,서울특별시 은평구 역말로 41,126.9147,37.606,1496.851,11230505686,4584756059,20.028299588559467,28.081587968804246,PASS,od_152_alternative_1,alternative_1,40,1601.71,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,44,26,1597.213,1601.71,4.497,0.002816,0.0,0.0,0.0,,False
od_152,연신내,6호선,126.920625,37.618636,mobility_facility,행복양꼬치,서울특별시 은평구 역말로 41,126.9147,37.606,1496.851,11230505686,4584756059,20.028299588559467,28.081587968804246,PASS,od_152_alternative_2,alternative_2,41,1602.361,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,43,26,1597.213,1602.361,5.148,0.003223,0.0,0.0,0.0,,False
od_1520,응암,6호선,126.915577,37.598605,mobility_facility,경하프라자약국,서울특별시 은평구 서오릉로 157,126.9156,37.612,1486.7,8735757178,10789210621,11.20363638320314,19.711571964702642,PASS,od_1520_baseline,baseline,45,1603.242,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,43,38,1603.242,,0.0,0.0,0.0,,0.0,0.0,False
od_1520,응암,6호선,126.915577,37.598605,mobility_facility,경하프라자약국,서울특별시 은평구 서오릉로 157,126.9156,37.612,1486.7,8735757178,10789210621,11.20363638320314,19.711571964702642,PASS,od_1520_alternative_1,alternative_1,39,1609.502,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,43,38,1603.242,1609.502,6.26,0.003905,0.0,0.0,0.0,,False
od_1530,응암,6호선,126.915577,37.598605,mobility_facility,고은헤어,서울특별시 은평구 은평로21길 19-6,126.9319,37.6018,1484.417,8735757178,4580560141,11.20363638320314,22.030944976524957,PASS,od_1530_baseline,baseline,34,1572.511,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,18,20,48,1572.511,,0.0,0.0,0.0,,0.0,0.0,False
od_1530,응암,6호선,126.915577,37.598605,mobility_facility,고은헤어,서울특별시 은평구 은평로21길 19-6,126.9319,37.6018,1484.417,8735757178,4580560141,11.20363638320314,22.030944976524957,PASS,od_1530_alternative_1,alternative_1,35,1575.431,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,17,19,48,1572.511,1575.431,2.92,0.001857,0.0,0.0,0.0,,False
od_1641,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 갈현로 151,126.9111,37.6115,1484.799,8735757178,3823349370,11.20363638320314,19.764873347002087,PASS,od_1641_baseline,baseline,50,1719.157,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,11,30,31,1719.157,,0.0,0.0,0.0,,0.0,0.0,False
od_1641,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 갈현로 151,126.9111,37.6115,1484.799,8735757178,3823349370,11.20363638320314,19.764873347002087,PASS,od_1641_alternative_1,alternative_1,49,1724.706,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,11,31,31,1719.157,1724.706,5.549,0.003228,0.0,0.0,0.0,,False
od_1641,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 갈현로 151,126.9111,37.6115,1484.799,8735757178,3823349370,11.20363638320314,19.764873347002087,PASS,od_1641_alternative_2,alternative_2,46,1725.538,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,13,34,31,1719.157,1725.538,6.381,0.003712,0.0,0.0,0.0,,False
od_1641,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,서울특별시 은평구 갈현로 151,126.9111,37.6115,1484.799,8735757178,3823349370,11.20363638320314,19.764873347002087,PASS,od_1641_alternative_3,alternative_3,43,1726.105,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,13,34,31,1719.157,1726.105,6.948,0.004042,0.0,0.0,0.0,,False
od_1689,응암,6호선,126.915577,37.598605,pedestrian_support_point,구산역4번출구,서울특별시 은평구 갈현동  530-9,126.9172,37.6119,1482.543,8735757178,13734502262,11.20363638320314,33.503985268292084,PASS,od_1689_baseline,baseline,43,1505.301,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10,43,43,1505.301,,0.0,0.0,0.0,,0.0,0.0,False
od_1689,응암,6호선,126.915577,37.598605,pedestrian_support_point,구산역4번출구,서울특별시 은평구 갈현동  530-9,126.9172,37.6119,1482.543,8735757178,13734502262,11.20363638320314,33.503985268292084,PASS,od_1689_alternative_1,alternative_1,43,1522.388,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10,40,43,1505.301,1522.388,17.087,0.011351,0.0,0.0,0.0,,False
od_17,연신내,6호선,126.920625,37.618636,mobility_facility,이정표1,서울특별시 은평구 서오릉로23길 8-5,126.9042,37.6153,1496.644,11230505686,11655534381,20.028299588559467,3.4990310891707592,PASS,od_17_baseline,baseline,44,1856.071,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,15,10,1856.071,,0.0,0.0,0.0,,0.0,0.0,False
od_17,연신내,6호선,126.920625,37.618636,mobility_facility,이정표1,서울특별시 은평구 서오릉로23길 8-5,126.9042,37.6153,1496.644,11230505686,11655534381,20.028299588559467,3.4990310891707592,PASS,od_17_alternative_1,alternative_1,46,1856.478,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10,15,10,1856.071,1856.478,0.407,0.000219,0.0,0.0,0.0,,False
od_1733,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  1-22,126.9158,37.612,1486.829,8735757178,10789210621,11.20363638320314,8.629385891118837,PASS,od_1733_baseline,baseline,45,1603.242,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,43,38,1603.242,,0.0,0.0,0.0,,0.0,0.0,False
od_1733,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  1-22,126.9158,37.612,1486.829,8735757178,10789210621,11.20363638320314,8.629385891118837,PASS,od_1733_alternative_1,alternative_1,39,1609.502,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,43,38,1603.242,1609.502,6.26,0.003905,0.0,0.0,0.0,,False
od_175,연신내,6호선,126.920625,37.618636,mobility_facility,봉산무장애숲길 입구,서울특별시 은평구 서오릉로25길 27,126.904,37.6162,1492.463,11230505686,3823349628,20.028299588559467,21.401862322597072,PASS,od_175_baseline,baseline,47,1957.518,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7,15,10,1957.518,,0.0,0.0,0.0,,0.0,0.0,False
od_175,연신내,6호선,126.920625,37.618636,mobility_facility,봉산무장애숲길 입구,서울특별시 은평구 서오릉로25길 27,126.904,37.6162,1492.463,11230505686,3823349628,20.028299588559467,21.401862322597072,PASS,od_175_alternative_1,alternative_1,47,1964.625,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,9,10,1957.518,1964.625,7.107,0.003631,0.0,0.0,0.0,,False
od_1937,녹번,3호선,126.935756,37.600927,mobility_facility,인간미 헤어,서울특별시 은평구 진흥로1길 4,126.919,37.6007,1479.878,436867704,10678122610,5.477178362551235,21.00478087606158,PASS,od_1937_baseline,baseline,32,1581.009,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,15,26,47,1581.009,,0.0,0.0,0.0,,0.0,0.0,False
od_1937,녹번,3호선,126.935756,37.600927,mobility_facility,인간미 헤어,서울특별시 은평구 진흥로1길 4,126.919,37.6007,1479.878,436867704,10678122610,5.477178362551235,21.00478087606158,PASS,od_1937_alternative_1,alternative_1,29,1603.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,15,26,47,1581.009,1603.4,22.391,0.014162,0.0,0.0,0.0,,False
od_1939,녹번,3호선,126.935756,37.600927,mobility_facility,하이로또 복권방,서울특별시 은평구 응암로 282,126.9198,37.5967,1485.106,436867704,3811326793,5.477178362551235,53.900807534101666,PASS,od_1939_baseline,baseline,33,1719.687,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,20,25,47,1719.687,,0.0,0.0,0.0,,0.0,0.0,False
od_1939,녹번,3호선,126.935756,37.600927,mobility_facility,하이로또 복권방,서울특별시 은평구 응암로 282,126.9198,37.5967,1485.106,436867704,3811326793,5.477178362551235,53.900807534101666,PASS,od_1939_alternative_1,alternative_1,31,1732.975,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,19,26,47,1719.687,1732.975,13.288,0.007727,0.0,0.0,0.0,,False
od_2050,녹번,3호선,126.935756,37.600927,pedestrian_support_point,시립은평병원.파크자이아파트,서울특별시 은평구 응암동  240-28,126.922,37.5934,1474.335,436867704,3811067084,5.477178362551235,21.3649383992678,PASS,od_2050_baseline,baseline,32,1863.751,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,13,19,46,1863.751,,0.0,0.0,0.0,,0.0,0.0,False
od_2050,녹번,3호선,126.935756,37.600927,pedestrian_support_point,시립은평병원.파크자이아파트,서울특별시 은평구 응암동  240-28,126.922,37.5934,1474.335,436867704,3811067084,5.477178362551235,21.3649383992678,PASS,od_2050_alternative_1,alternative_1,33,1866.596,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,13,19,46,1863.751,1866.596,2.845,0.001526,0.0,0.0,0.0,,False
od_2050,녹번,3호선,126.935756,37.600927,pedestrian_support_point,시립은평병원.파크자이아파트,서울특별시 은평구 응암동  240-28,126.922,37.5934,1474.335,436867704,3811067084,5.477178362551235,21.3649383992678,PASS,od_2050_alternative_2,alternative_2,34,1881.172,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,14,36,58,1863.751,1881.172,17.421,0.009347,0.0,0.0,0.0,,False
od_2200,불광,3호선,126.92982,37.610553,mobility_facility,탑공인중개사사무소,"서울특별시 은평구 연서로21길 33, A동 (갈현동, 뉴아름빌)",126.9143,37.6155,1476.202,5930698997,3823586258,50.209801741355435,15.44365546833936,PASS,od_2200_baseline,baseline,40,1684.14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,12,19,16,1684.14,,0.0,0.0,0.0,,0.0,0.0,False
od_2200,불광,3호선,126.92982,37.610553,mobility_facility,탑공인중개사사무소,"서울특별시 은평구 연서로21길 33, A동 (갈현동, 뉴아름빌)",126.9143,37.6155,1476.202,5930698997,3823586258,50.209801741355435,15.44365546833936,PASS,od_2200_alternative_1,alternative_1,37,1700.235,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,11,19,16,1684.14,1700.235,16.095,0.009557,0.0,0.0,0.0,,False
od_2244,불광,3호선,126.92982,37.610553,mobility_facility,임마누엘역촌공동체,서울특별시 은평구 진흥로1길 13-19,126.9174,37.6014,1494.908,5930698997,3811554620,50.209801741355435,10.390713810596353,PASS,od_2244_baseline,baseline,43,1614.986,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,8,10,1614.986,,0.0,0.0,0.0,,0.0,0.0,False
od_2244,불광,3호선,126.92982,37.610553,mobility_facility,임마누엘역촌공동체,서울특별시 은평구 진흥로1길 13-19,126.9174,37.6014,1494.908,5930698997,3811554620,50.209801741355435,10.390713810596353,PASS,od_2244_alternative_1,alternative_1,47,1617.157,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,11,25,1614.986,1617.157,2.171,0.001344,0.0,0.0,0.0,,False
od_2251,불광,3호선,126.92982,37.610553,mobility_facility,용두동쭈꾸미,서울특별시 은평구 역말로 34-1,126.9141,37.6057,1488.886,5930698997,3820984281,50.209801741355435,8.78494095008683,PASS,od_2251_baseline,baseline,47,1629.987,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,17,15,1629.987,,0.0,0.0,0.0,,0.0,0.0,False
od_2251,불광,3호선,126.92982,37.610553,mobility_facility,용두동쭈꾸미,서울특별시 은평구 역말로 34-1,126.9141,37.6057,1488.886,5930698997,3820984281,50.209801741355435,8.78494095008683,PASS,od_2251_alternative_1,alternative_1,45,1635.641,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,17,15,1629.987,1635.641,5.654,0.003469,0.0,0.0,0.0,,False
od_2251,불광,3호선,126.92982,37.610553,mobility_facility,용두동쭈꾸미,서울특별시 은평구 역말로 34-1,126.9141,37.6057,1488.886,5930698997,3820984281,50.209801741355435,8.78494095008683,PASS,od_2251_alternative_2,alternative_2,47,1636.022,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16,17,15,1629.987,1636.022,6.035,0.003702,0.0,0.0,0.0,,False
od_2293,불광,3호선,126.92982,37.610553,mobility_facility,갈현알곡공인중개사사무소,서울특별시 은평구 갈현로 222,126.915,37.6169,1486.054,5930698997,3823586486,50.209801741355435,17.353332100605147,PASS,od_2293_baseline,baseline,44,1749.239,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,6,5,6,1749.239,,0.0,0.0,0.0,,0.0,0.0,False
od_2293,불광,3호선,126.92982,37.610553,mobility_facility,갈현알곡공인중개사사무소,서울특별시 은평구 갈현로 222,126.915,37.6169,1486.054,5930698997,3823586486,50.209801741355435,17.353332100605147,PASS,od_2293_alternative_1,alternative_1,46,1752.394,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3,5,6,1749.239,1752.394,3.155,0.001804,0.0,0.0,0.0,,False
